sale_id,customer_id,product_id,store_id,employee_id,campaign_id,sale_date,quantity,unit_price,discount,payment_method
407,1303,10,8,12,49,2022-01-29,3,28.16,0.15,cash
408,672,22,8,14,41,2023-05-27,5,89.91,0.05,paypal
409,429,84,3,121,43,2023-07-19,2,275.88,0.15,credit_card
410,1022,61,17,119,12,2024-06-16,2,210.97,0.1,paypal
411,1466,8,16,122,18,2023-08-15,3,118.22,0.15,bank_transfer
412,450,6,7,116,16,2022-07-07,5,209.18,0.05,bank_transfer
413,1171,48,6,96,17,2022-04-08,2,207.29,0.15,credit_card
414,911,56,17,91,15,2022-03-02,2,111.89,0.1,credit_card
415,873,37,15,120,28,2022-06-23,4,47.59,0.1,bank_transfer
416,560,59,13,7,12,2023-12-30,3,24.79,0.1,bank_transfer
417,736,51,3,76,33,2022-01-31,2,79.15,0.0,credit_card
418,243,52,3,93,3,2024-05-29,3,332.53,0.0,cash
419,513,94,10,71,13,2023-11-19,3,124.41,0.1,cash
420,1578,72,10,73,23,2022-04-15,5,266.2,0.0,bank_transfer
421,967,43,17,39,26,2024-10-16,4,101.67,0.0,cash
422,972,3,8,133,38,2024-10-22,2,111.57,0.05,bank_transfer
423,642,87,7,110,50,2024-10-30,4,47.91,0.0,bank_transfer
424,768,51,5,148,9,2024-05-25,2,82.02,0.0,paypal
425,696,75,8,108,28,2022-09-15,1,192.92,0.1,bank_transfer
426,1163,71,2,36,10,2024-01-20,5,11.62,0.0,paypal
427,781,99,7,101,5,2024-04-02,5,127.6,0.15,bank_transfer
428,1167,30,15,78,6,2023-09-18,2,246.74,0.1,cash
429,66,77,20,126,2,2023-10-15,1,274.92,0.05,cash
430,582,8,7,60,19,2024-08-27,2,107.49,0.15,credit_card
431,352,98,11,106,26,2024-05-04,4,159.11,0.0,cash
432,980,63,3,100,14,2023-05-07,1,178.8,0.15,cash
433,326,19,20,148,20,2022-06-10,2,86.74,0.15,cash
434,565,95,7,2,10,2022-05-03,5,55.18,0.15,bank_transfer
435,1077,14,11,146,32,2024-12-04,1,112.42,0.05,bank_transfer
436,590,5,15,89,45,2024-11-19,4,155.46,0.0,paypal
437,851,16,8,46,40,2024-03-11,4,84.66,0.05,bank_transfer
438,1431,17,19,25,26,2023-08-12,4,193.98,0.05,credit_card
439,561,49,18,75,43,2023-11-17,2,32.29,0.05,credit_card
440,1561,46,18,32,24,2024-11-22,2,89.44,0.15,credit_card
441,840,34,15,43,17,2024-10-12,1,82.98,0.1,cash
442,150,50,15,98,22,2023-07-11,5,62.73,0.0,bank_transfer
443,514,5,4,35,21,2024-06-11,2,149.97,0.0,bank_transfer
444,1124,83,8,113,9,2024-07-21,4,268.48,0.0,bank_transfer
445,1718,29,1,26,12,2024-11-28,3,44.23,0.05,paypal
446,345,51,3,3,44,2024-10-13,1,83.62,0.15,paypal
447,444,86,2,137,14,2024-09-06,2,316.9,0.05,bank_transfer
448,800,99,10,114,4,2022-11-30,1,132.74,0.0,credit_card
449,1903,26,8,96,16,2022-06-01,1,167.23,0.05,cash
450,30,95,11,50,44,2024-04-09,1,47.77,0.0,credit_card
451,1633,5,6,43,3,2023-05-10,2,167.18,0.0,bank_transfer
452,661,5,18,49,40,2024-08-21,5,141.11,0.1,cash
453,248,18,8,55,7,2023-01-25,5,298.33,0.15,paypal
454,1340,64,11,4,25,2023-07-16,3,87.81,0.15,cash
455,1332,90,20,95,3,2024-10-12,4,323.33,0.1,credit_card
456,209,97,18,146,11,2023-09-18,2,255.96,0.15,paypal
457,1389,46,5,86,12,2023-04-28,1,84.33,0.15,paypal
458,1247,82,19,115,25,2023-07-09,4,58.77,0.0,cash
459,477,54,1,32,20,2023-04-25,5,135.88,0.0,cash
460,123,83,5,96,32,2022-01-13,4,284.49,0.0,paypal
461,1315,95,2,61,47,2022-07-08,2,49.21,0.05,bank_transfer
462,1319,78,2,134,27,2024-06-07,3,149.08,0.1,paypal
463,702,49,8,53,35,2022-10-12,1,28.36,0.1,credit_card
464,1246,24,13,134,21,2022-02-21,2,29.83,0.05,cash
465,1782,34,16,18,13,2023-06-04,4,85.06,0.0,credit_card
466,188,39,6,141,14,2023-06-03,2,268.65,0.05,cash
467,638,68,6,51,16,2022-04-13,5,60.21,0.15,bank_transfer
468,585,45,19,115,41,2024-07-11,2,61.28,0.1,cash
469,164,20,12,102,25,2024-07-11,3,79.7,0.15,cash
470,1558,62,5,124,2,2023-02-21,4,308.63,0.15,bank_transfer
471,1219,58,18,40,36,2022-04-04,4,206.33,0.1,cash
472,929,34,10,97,36,2023-10-15,3,80.93,0.1,bank_transfer
473,401,86,5,49,1,2022-04-11,1,310.01,0.15,credit_card
474,1007,73,13,107,26,2023-12-11,5,167.42,0.1,paypal
475,838,20,2,32,25,2022-04-03,4,74.15,0.0,cash
476,1580,53,12,131,46,2022-06-22,2,393.14,0.1,bank_transfer
477,1898,32,14,64,16,2024-09-02,3,170.06,0.15,bank_transfer
478,1293,47,1,38,17,2024-01-09,1,40.03,0.1,bank_transfer
479,26,32,4,24,42,2023-10-09,2,155.59,0.05,bank_transfer
480,1062,36,7,109,11,2024-05-16,4,284.98,0.0,bank_transfer
481,1201,26,10,106,49,2023-10-19,3,164.67,0.15,credit_card
482,1668,24,5,69,48,2023-04-09,1,28.9,0.1,cash
483,345,37,16,1,7,2024-09-16,4,49.36,0.0,credit_card
484,1502,22,14,44,12,2022-06-14,4,94.24,0.1,paypal
485,997,100,6,129,8,2024-03-06,2,103.78,0.05,bank_transfer
486,412,73,2,47,49,2023-03-06,5,170.11,0.05,cash
487,903,57,20,28,41,2024-10-29,3,210.63,0.15,cash
488,256,25,9,17,22,2024-01-04,1,60.54,0.15,credit_card
489,1378,47,4,3,4,2024-07-17,5,34.96,0.15,paypal
490,199,68,7,134,1,2023-12-29,1,67.93,0.0,bank_transfer
491,1909,57,16,122,49,2022-02-24,5,192.85,0.1,paypal
492,1397,83,11,81,16,2022-02-17,5,266.75,0.1,paypal
493,1998,46,12,85,7,2023-01-24,4,80.67,0.0,credit_card
494,1486,68,5,7,39,2024-02-21,4,70.63,0.15,credit_card
495,755,33,15,122,33,2022-10-11,5,353.69,0.05,bank_transfer
496,35,81,12,12,48,2024-05-15,2,38.89,0.1,paypal
497,820,93,20,21,23,2024-05-15,4,257.65,0.15,bank_transfer
498,1504,27,13,76,39,2023-04-09,4,229.36,0.0,cash
499,262,11,16,23,20,2023-01-24,2,222.71,0.0,bank_transfer
500,988,53,18,62,16,2022-02-18,2,403.11,0.0,cash
501,217,61,14,8,11,2024-09-12,2,221.28,0.0,paypal
502,1473,4,9,122,43,2023-12-05,4,212.57,0.05,credit_card
503,186,8,11,58,37,2022-07-13,2,127.56,0.15,credit_card
504,1340,15,18,112,15,2022-11-08,3,216.21,0.15,cash
505,229,57,3,88,48,2024-09-05,3,177.32,0.0,cash
506,1748,54,11,98,37,2024-01-27,1,135.49,0.05,credit_card
507,1735,37,13,109,21,2023-09-04,3,43.31,0.05,paypal
508,219,76,13,3,35,2022-12-31,2,240.76,0.05,bank_transfer
509,1715,35,8,128,44,2023-02-18,3,66.87,0.1,bank_transfer
510,1530,95,2,82,20,2022-04-28,2,53.96,0.05,credit_card
511,1293,67,7,127,19,2024-10-16,3,207.36,0.15,bank_transfer
512,313,59,7,58,45,2023-09-29,1,25.62,0.1,credit_card
513,613,27,6,6,36,2024-07-29,2,223.92,0.15,bank_transfer
514,714,75,13,101,5,2023-12-23,3,189.94,0.15,paypal
515,1436,18,18,101,7,2023-12-04,3,316.7,0.05,cash
516,1741,100,10,118,42,2022-07-18,3,104.74,0.0,cash
517,597,88,5,54,14,2023-12-02,5,78.81,0.15,cash
518,1390,41,5,97,28,2024-08-26,1,69.81,0.0,cash
519,368,93,2,31,33,2024-10-11,1,250.16,0.15,paypal
520,1285,11,13,63,3,2024-02-08,5,204.63,0.05,credit_card
521,1409,2,20,45,42,2022-11-06,2,43.87,0.1,bank_transfer
522,564,40,15,95,1,2023-10-30,1,157.69,0.15,credit_card
523,1314,44,17,58,2,2023-02-25,1,137.26,0.15,bank_transfer
524,1627,39,19,47,25,2022-09-30,3,256.57,0.0,bank_transfer
525,204,6,11,17,46,2022-10-17,4,194.91,0.05,cash
526,807,100,18,138,34,2023-11-01,4,105.95,0.0,bank_transfer
527,1544,79,7,31,12,2022-01-29,1,37.64,0.0,cash
528,252,27,2,33,37,2023-05-12,1,211.3,0.1,cash
529,1744,71,2,22,8,2022-12-09,2,11.1,0.1,paypal
530,867,28,1,64,20,2022-03-12,3,349.49,0.05,credit_card
531,1350,34,18,114,9,2022-01-13,5,89.62,0.1,bank_transfer
532,1242,64,18,131,14,2023-09-07,3,94.37,0.1,credit_card
533,291,22,10,56,9,2022-04-22,1,88.84,0.05,cash
534,1494,20,20,109,5,2022-06-05,5,72.22,0.05,paypal
535,820,78,15,22,17,2024-12-10,3,157.05,0.05,bank_transfer
536,1290,12,9,50,46,2023-01-25,2,311.88,0.0,paypal
537,860,50,5,81,28,2024-04-12,5,71.18,0.05,bank_transfer
538,159,91,9,32,35,2024-06-22,1,198.79,0.05,credit_card
539,1312,13,3,93,22,2023-03-22,5,121.33,0.1,paypal
540,561,99,1,26,25,2023-08-18,2,133.54,0.05,cash
541,360,4,17,79,38,2022-05-17,4,220.06,0.0,bank_transfer
542,1130,1,9,26,4,2023-07-05,1,14.11,0.1,cash
543,371,27,12,137,36,2023-09-21,3,227.68,0.15,bank_transfer
544,20,61,17,40,43,2024-05-14,4,214.5,0.1,cash
545,109,66,12,64,44,2022-09-01,2,178.53,0.1,bank_transfer
546,1636,72,15,129,19,2023-08-09,4,230.33,0.1,paypal
547,626,46,3,79,27,2023-08-07,4,83.02,0.05,paypal
548,1495,38,8,24,11,2023-07-04,1,186.74,0.0,credit_card
549,1656,61,1,109,44,2023-11-04,1,220.86,0.15,cash
550,831,41,1,49,48,2024-08-21,4,71.76,0.0,credit_card
551,501,1,17,11,39,2022-05-31,4,14.6,0.1,bank_transfer
552,359,95,3,94,9,2022-10-11,2,54.74,0.05,paypal
553,350,63,12,29,22,2023-06-10,1,190.14,0.15,cash
554,595,24,10,124,19,2024-12-20,5,30.1,0.0,paypal
555,446,90,10,132,3,2024-04-04,2,308.4,0.15,bank_transfer
556,729,81,1,118,22,2023-05-03,5,46.19,0.0,paypal
557,1824,18,6,103,23,2023-09-23,3,280.79,0.1,credit_card
558,174,39,17,132,10,2023-04-11,1,243.58,0.05,bank_transfer
559,319,74,9,58,31,2023-11-14,1,136.14,0.0,bank_transfer
560,1828,82,6,138,18,2022-03-11,3,61.75,0.15,credit_card
561,332,63,5,91,48,2022-11-25,4,199.16,0.15,bank_transfer
562,227,93,7,73,3,2022-08-23,1,264.49,0.05,cash
563,1846,89,2,42,43,2024-06-27,4,82.44,0.1,cash
564,244,86,14,126,36,2023-10-05,4,350.2,0.1,bank_transfer
565,1028,57,13,34,8,2024-04-08,2,185.35,0.15,credit_card
566,1025,83,1,61,4,2024-03-04,1,250.34,0.1,paypal
567,890,69,16,75,19,2023-01-27,4,289.07,0.0,bank_transfer
568,1265,7,5,131,12,2024-04-07,1,73.05,0.05,cash
569,1436,61,8,110,13,2023-10-19,3,221.85,0.1,bank_transfer
570,387,87,19,39,15,2024-06-11,1,51.48,0.05,credit_card
571,394,74,5,110,2,2024-12-29,2,123.27,0.1,cash
572,835,14,17,79,45,2024-08-14,1,113.26,0.15,cash
573,126,4,17,110,42,2024-02-22,2,195.21,0.15,credit_card
574,575,45,12,108,16,2022-04-29,3,55.33,0.1,paypal
575,107,15,11,55,19,2022-08-22,1,207.55,0.0,bank_transfer
576,883,70,6,65,32,2024-02-28,3,259.83,0.0,paypal
577,1371,79,1,142,50,2024-09-06,3,36.03,0.0,cash
578,1522,49,19,136,39,2023-01-10,3,29.14,0.1,paypal
579,1197,33,13,23,7,2024-12-10,2,381.13,0.05,cash
580,396,55,15,26,5,2022-02-17,5,41.2,0.05,paypal
581,1093,48,5,12,9,2022-10-06,3,225.38,0.05,cash
582,1826,63,18,89,24,2023-09-02,4,195.07,0.1,bank_transfer
583,989,8,14,135,33,2022-04-14,1,127.28,0.0,credit_card
584,594,3,2,145,4,2022-12-31,2,108.92,0.05,cash
585,339,44,15,131,25,2024-06-27,4,149.61,0.0,bank_transfer
586,377,16,1,41,37,2022-01-25,4,84.57,0.05,cash
587,1032,96,17,67,20,2022-07-01,5,178.82,0.15,cash
588,351,99,8,12,35,2024-09-19,3,129.55,0.0,cash
589,1930,14,9,35,18,2022-11-01,3,95.84,0.05,credit_card
590,1095,37,4,1,42,2022-11-27,2,52.12,0.05,paypal
591,171,46,18,68,47,2022-06-08,5,90.49,0.1,cash
592,665,48,2,3,23,2022-05-17,4,232.84,0.1,cash
593,1101,85,19,28,47,2022-04-17,3,16.45,0.0,bank_transfer
594,1673,66,15,57,21,2022-12-15,3,196.51,0.05,paypal
595,319,14,15,60,47,2022-02-04,2,107.29,0.15,bank_transfer
596,192,60,16,47,30,2022-07-31,3,24.02,0.15,cash
597,1932,95,6,73,2,2022-11-13,2,49.6,0.15,paypal
598,1408,14,20,49,5,2022-01-31,2,113.7,0.15,cash
599,1862,97,13,26,47,2023-09-14,1,256.75,0.15,cash
600,787,14,1,29,1,2023-03-17,1,107.75,0.15,credit_card
601,549,68,5,4,1,2022-03-11,2,62.45,0.0,credit_card
602,1747,3,3,52,9,2024-04-07,5,111.84,0.1,bank_transfer
603,630,8,11,123,10,2023-06-15,5,126.85,0.05,cash
604,1286,43,18,32,2,2024-09-25,1,96.35,0.1,credit_card
605,1048,20,14,37,1,2024-03-29,1,74.97,0.0,cash
606,302,33,12,74,15,2024-04-25,1,349.78,0.15,bank_transfer
607,460,95,4,73,23,2022-05-19,1,52.8,0.0,credit_card
608,1891,58,3,12,39,2022-10-11,5,186.28,0.1,cash
609,1229,38,6,109,10,2023-08-13,2,179.24,0.1,paypal
610,1793,4,4,70,32,2024-04-04,5,214.64,0.1,paypal
611,1616,59,1,39,50,2023-11-22,3,24.82,0.0,cash
612,1478,39,16,18,8,2023-08-22,3,229.6,0.15,bank_transfer
613,262,58,6,99,23,2024-11-13,3,179.0,0.1,paypal
614,1233,20,11,36,42,2024-03-09,4,73.18,0.15,cash
615,1104,92,18,127,35,2024-08-06,4,239.18,0.15,cash
616,1080,22,19,57,45,2023-05-21,4,85.96,0.15,credit_card
617,1743,46,1,93,36,2023-08-27,2,80.39,0.05,bank_transfer
618,1867,42,12,93,50,2022-04-17,2,156.54,0.0,cash
619,497,57,7,58,4,2022-03-29,3,190.56,0.15,cash
620,774,96,1,109,24,2022-10-24,1,187.95,0.05,credit_card
621,977,35,20,41,2,2023-07-21,1,74.33,0.0,cash
622,158,22,1,146,27,2024-12-25,3,87.04,0.05,cash
623,1533,49,17,77,31,2024-05-12,2,29.8,0.05,bank_transfer
624,588,87,4,40,4,2024-07-08,3,48.94,0.0,credit_card
625,23,35,13,109,44,2023-11-13,5,75.61,0.05,bank_transfer
626,1883,45,19,129,20,2024-10-03,5,62.55,0.1,cash
627,1993,73,3,134,25,2023-11-18,4,173.86,0.1,cash
628,449,32,13,48,48,2024-11-03,2,160.37,0.0,credit_card
629,1695,45,13,43,4,2023-08-21,4,59.74,0.15,paypal
630,214,23,3,93,39,2023-11-07,4,141.8,0.0,paypal
631,1110,67,4,17,14,2023-08-13,1,178.79,0.05,credit_card
632,1308,74,2,62,18,2024-05-31,3,117.9,0.05,credit_card
633,94,59,2,81,6,2022-09-30,5,23.67,0.15,paypal
634,1964,59,13,129,13,2024-12-03,1,25.62,0.1,paypal
635,1440,71,4,85,27,2023-03-10,4,12.65,0.05,credit_card
636,49,76,19,98,31,2023-11-09,5,254.56,0.05,credit_card
637,162,97,3,60,14,2023-04-28,3,242.93,0.15,cash
638,917,68,5,87,19,2024-10-15,2,72.25,0.1,paypal
639,82,35,13,62,14,2023-02-22,5,77.12,0.15,credit_card
640,200,18,1,37,50,2022-12-09,2,308.81,0.15,paypal
641,1022,21,4,117,21,2024-09-04,5,46.27,0.0,cash
642,1181,4,12,91,6,2022-04-09,3,188.16,0.1,credit_card
643,529,39,16,66,49,2023-01-08,2,257.41,0.15,bank_transfer
644,82,96,12,74,26,2022-10-14,2,187.18,0.15,bank_transfer
645,903,27,12,132,40,2022-12-10,5,226.45,0.05,paypal
646,1037,67,15,68,44,2023-12-24,3,172.91,0.15,credit_card
647,1518,44,8,144,1,2022-05-02,5,164.06,0.0,cash
648,1168,16,13,19,15,2023-11-03,1,79.32,0.05,bank_transfer
649,955,11,15,137,30,2024-03-02,4,214.39,0.1,credit_card
650,1879,40,13,111,13,2024-01-15,1,139.84,0.0,bank_transfer
651,1238,33,16,55,45,2022-03-06,3,337.78,0.1,bank_transfer
652,1117,95,5,121,10,2024-01-23,1,50.55,0.0,cash
653,128,60,12,111,31,2023-06-08,3,26.19,0.15,cash
654,1952,72,14,70,17,2023-01-31,1,231.73,0.0,cash
655,830,90,3,77,46,2024-02-03,1,317.96,0.1,bank_transfer
656,377,62,2,24,28,2023-02-22,4,313.84,0.1,paypal
657,1930,64,14,124,31,2024-01-31,3,87.64,0.1,cash
658,1686,57,1,144,39,2023-01-20,4,186.5,0.15,cash
659,664,31,11,4,10,2022-03-19,1,362.43,0.05,bank_transfer
660,233,59,14,68,34,2022-03-28,2,23.37,0.1,credit_card
661,1300,31,15,149,7,2024-01-18,4,377.73,0.05,credit_card
662,861,25,18,43,39,2022-03-09,2,66.25,0.05,bank_transfer
663,1991,59,19,4,24,2024-06-30,2,22.66,0.05,paypal
664,1029,20,4,128,42,2023-08-12,1,71.37,0.1,bank_transfer
665,1697,17,18,110,34,2024-04-24,4,195.0,0.1,paypal
666,878,15,12,46,36,2024-06-03,1,240.56,0.15,cash
667,1731,90,14,73,45,2022-08-15,5,338.11,0.1,credit_card
668,184,56,1,106,7,2022-12-11,1,113.05,0.0,bank_transfer
669,1298,80,15,129,38,2023-03-26,5,19.53,0.0,credit_card
670,457,24,15,142,25,2024-02-16,3,30.11,0.05,credit_card
671,719,7,15,106,42,2022-05-18,2,74.38,0.0,bank_transfer
672,1040,9,10,69,43,2023-07-18,1,315.14,0.05,paypal
673,1379,40,8,2,27,2022-10-12,3,159.5,0.15,credit_card
674,1722,33,17,82,22,2023-02-12,1,334.95,0.1,cash
675,1139,91,13,50,40,2022-03-03,5,199.84,0.05,bank_transfer
676,264,79,13,45,26,2023-06-16,1,39.76,0.15,paypal
677,204,23,5,130,8,2022-02-23,5,140.7,0.05,bank_transfer
678,1943,34,11,53,6,2023-10-13,3,88.5,0.05,credit_card
679,57,84,20,140,6,2023-12-15,1,254.53,0.05,bank_transfer
680,930,34,12,48,16,2022-11-26,1,86.93,0.05,cash
681,1488,90,13,67,43,2022-05-29,3,321.53,0.05,credit_card
682,1285,32,1,149,7,2023-08-04,3,149.98,0.05,credit_card
683,220,73,5,73,17,2023-09-28,4,173.72,0.0,cash
684,1870,78,7,101,7,2022-07-15,1,147.25,0.1,bank_transfer
685,1965,93,3,54,44,2022-11-18,1,267.46,0.15,bank_transfer
686,1656,92,6,47,20,2023-02-17,4,262.09,0.15,credit_card
687,241,38,11,89,31,2023-02-15,2,187.65,0.0,credit_card
688,1898,46,4,50,39,2024-08-05,2,83.04,0.1,credit_card
689,443,15,12,30,14,2024-05-10,5,200.52,0.05,credit_card
690,1491,53,5,69,18,2024-03-21,3,346.5,0.0,bank_transfer
691,1451,81,18,76,30,2023-09-02,2,47.09,0.1,bank_transfer
692,1889,93,7,65,12,2023-04-22,4,272.84,0.15,cash
693,1196,28,19,80,11,2023-06-29,3,349.21,0.0,cash
694,868,32,20,70,21,2022-02-24,4,161.45,0.15,credit_card
695,1162,94,12,96,41,2024-05-14,5,129.35,0.05,credit_card
696,1963,51,17,65,38,2022-10-15,4,77.51,0.0,bank_transfer
697,816,53,1,30,12,2022-01-16,3,381.26,0.1,paypal
698,503,67,3,56,43,2024-05-15,4,199.59,0.1,paypal
699,251,77,1,82,45,2022-12-07,3,246.77,0.1,credit_card
700,1841,99,8,144,5,2023-04-09,3,117.25,0.1,bank_transfer
701,211,41,18,72,46,2023-02-03,3,73.25,0.05,credit_card
702,1398,56,14,82,21,2024-04-08,5,114.9,0.15,cash
703,1022,31,2,71,27,2023-01-08,2,315.72,0.15,credit_card
704,1211,2,13,61,37,2024-09-04,1,44.38,0.1,credit_card
705,1868,12,15,73,9,2023-09-18,3,279.8,0.0,bank_transfer
706,691,41,1,18,31,2024-05-06,1,77.47,0.0,credit_card
707,650,91,12,103,6,2022-12-04,4,190.03,0.1,paypal
708,612,59,15,127,42,2022-12-16,4,23.89,0.15,credit_card
709,60,58,8,13,1,2022-08-30,3,209.56,0.0,cash
710,464,77,6,23,13,2024-05-05,1,291.85,0.15,paypal
711,532,73,2,29,4,2024-05-31,5,175.72,0.0,paypal
712,553,43,6,36,38,2022-02-01,1,91.01,0.15,bank_transfer
713,1543,19,19,106,41,2022-05-24,1,83.43,0.05,bank_transfer
714,1184,19,16,126,18,2024-07-27,1,90.56,0.05,paypal
715,1570,11,10,22,23,2023-02-09,4,196.0,0.1,cash
716,1991,68,16,16,14,2024-05-24,2,68.32,0.0,credit_card
717,385,25,16,27,22,2024-08-17,2,62.75,0.15,cash
718,1558,22,10,117,42,2024-05-07,5,98.68,0.1,cash
719,449,45,12,99,29,2024-07-24,5,55.28,0.05,cash
720,867,89,6,79,37,2022-07-21,4,78.53,0.1,credit_card
721,1526,13,4,62,2,2023-04-04,2,122.67,0.0,bank_transfer
722,1356,5,17,116,23,2024-02-07,2,145.99,0.15,paypal
723,726,85,14,55,10,2022-03-01,1,19.09,0.0,bank_transfer
724,109,95,15,70,24,2023-03-11,5,52.16,0.1,credit_card
725,398,1,10,49,26,2023-01-01,1,14.45,0.15,cash
726,1063,92,14,28,44,2023-10-29,5,232.24,0.15,credit_card
727,236,41,2,10,37,2022-09-08,2,78.38,0.05,paypal
728,565,5,8,104,26,2022-02-28,2,139.83,0.0,bank_transfer
729,1015,56,7,44,14,2024-01-31,1,100.56,0.1,paypal
730,1503,45,1,25,12,2024-01-10,3,62.48,0.1,bank_transfer
731,349,20,11,18,11,2022-06-25,3,79.55,0.05,cash
732,1971,95,1,122,28,2022-07-24,3,57.12,0.05,paypal
733,1805,56,3,44,44,2022-07-11,1,99.66,0.1,credit_card
734,1195,46,1,126,16,2022-11-19,5,80.24,0.15,bank_transfer
735,1162,41,10,59,34,2024-11-20,1,65.26,0.0,cash
736,624,93,11,116,32,2024-05-24,2,287.13,0.0,paypal
737,520,66,12,118,1,2023-04-14,5,174.09,0.15,paypal
738,231,6,9,133,47,2024-08-23,3,211.64,0.15,credit_card
739,1351,75,5,92,32,2024-01-30,2,211.4,0.05,credit_card
740,737,43,7,23,13,2023-06-03,2,97.0,0.15,bank_transfer
741,1963,61,17,45,17,2023-03-16,1,230.22,0.15,paypal
742,1936,42,9,80,13,2024-04-16,3,141.24,0.15,credit_card
743,1709,70,20,32,28,2023-11-03,5,241.17,0.1,bank_transfer
744,591,51,4,3,32,2023-03-04,5,90.82,0.1,cash
745,1278,17,18,42,20,2022-04-24,4,205.74,0.1,bank_transfer
746,32,3,15,11,14,2022-07-13,3,97.5,0.1,paypal
747,627,96,1,111,23,2024-02-16,5,159.09,0.15,credit_card
748,1800,68,10,129,43,2022-04-20,1,62.49,0.1,cash
749,1502,23,7,111,38,2023-02-12,1,157.46,0.05,credit_card
750,1911,28,12,64,44,2024-11-30,3,301.7,0.15,bank_transfer
751,1829,58,9,78,39,2023-07-06,4,188.8,0.0,paypal
752,1648,36,19,36,44,2024-11-13,2,277.2,0.1,cash
753,617,70,10,22,20,2023-08-08,3,222.71,0.05,bank_transfer
754,197,9,5,135,29,2023-07-21,5,271.33,0.15,paypal
755,960,16,12,110,30,2023-03-02,5,89.99,0.1,bank_transfer
756,1961,88,14,23,49,2022-03-07,4,84.31,0.0,cash
757,1189,75,17,96,9,2024-04-12,5,208.63,0.05,paypal
758,258,79,13,2,30,2024-12-08,1,39.42,0.15,bank_transfer
759,1700,97,4,86,39,2022-01-17,1,238.94,0.1,credit_card
760,1771,46,2,32,48,2023-06-04,3,83.76,0.1,credit_card
761,280,52,8,40,20,2023-07-20,2,307.39,0.15,paypal
762,235,21,3,1,10,2023-03-10,1,45.73,0.05,credit_card
763,213,78,16,7,33,2024-02-18,5,147.88,0.05,bank_transfer
764,615,42,13,124,12,2024-12-21,4,131.56,0.0,cash
765,1760,40,20,32,28,2022-05-20,5,142.23,0.15,cash
766,350,98,17,140,13,2024-08-15,1,163.56,0.05,bank_transfer
767,1965,35,19,127,24,2022-07-09,4,68.97,0.0,paypal
768,951,48,14,109,10,2023-10-15,4,210.74,0.0,credit_card
769,23,86,19,78,3,2024-10-28,3,317.96,0.15,bank_transfer
770,1972,40,5,120,47,2023-05-02,1,161.58,0.1,bank_transfer
771,733,8,17,129,14,2024-05-10,3,106.07,0.05,paypal
772,358,67,5,91,42,2022-01-15,5,184.49,0.0,paypal
773,571,38,10,101,5,2024-05-28,4,189.67,0.05,bank_transfer
774,1180,20,17,135,17,2023-05-04,4,81.18,0.05,cash
775,1198,54,20,104,5,2024-12-24,3,135.91,0.1,credit_card
776,475,28,4,28,32,2023-03-24,1,342.19,0.05,bank_transfer
777,216,61,6,99,49,2022-10-16,3,221.56,0.05,bank_transfer
778,235,60,2,19,29,2022-06-29,1,23.58,0.1,paypal
779,1892,71,6,83,7,2024-06-08,5,12.42,0.0,bank_transfer
780,401,41,9,126,29,2022-03-25,4,66.52,0.05,paypal
781,889,88,17,50,6,2024-03-10,2,79.89,0.05,credit_card
782,1830,17,1,93,50,2024-10-03,1,186.79,0.05,bank_transfer
783,698,57,6,136,32,2022-02-28,5,193.87,0.0,cash
784,1026,24,12,92,40,2023-08-02,2,28.53,0.15,cash
785,1790,15,3,146,6,2022-09-08,1,218.95,0.15,cash
786,1022,13,8,14,39,2024-04-11,5,118.65,0.0,paypal
787,1889,26,9,100,46,2023-06-09,1,149.84,0.1,paypal
788,1983,9,10,20,35,2022-09-07,1,311.25,0.05,cash
789,818,70,20,15,35,2023-01-14,5,260.95,0.1,credit_card
790,1338,95,1,9,22,2023-10-07,5,52.58,0.1,bank_transfer
791,286,35,7,141,47,2023-02-27,3,67.68,0.0,paypal
792,1650,96,19,10,23,2024-04-04,1,162.95,0.0,credit_card
793,1818,28,18,123,9,2022-02-22,4,325.96,0.0,paypal
794,1040,55,8,90,28,2023-08-30,1,41.05,0.15,bank_transfer
795,44,63,2,7,50,2024-12-02,3,203.99,0.05,cash
796,1397,14,1,142,31,2023-11-27,5,107.85,0.15,credit_card
797,881,49,14,141,9,2023-02-08,4,31.57,0.05,credit_card
798,721,56,7,88,28,2022-10-17,4,98.39,0.1,credit_card
799,466,69,14,138,37,2023-07-17,2,249.78,0.0,credit_card
800,1665,50,2,20,4,2022-12-06,1,74.16,0.05,cash
801,644,55,12,63,19,2022-05-16,4,41.73,0.0,cash
802,1345,91,3,20,17,2023-09-03,5,178.19,0.0,cash
803,1839,46,8,114,46,2024-04-02,4,86.07,0.1,paypal
804,1780,10,8,135,18,2023-07-06,3,30.86,0.1,paypal
805,710,69,14,125,18,2024-08-20,5,264.1,0.0,credit_card
806,625,26,18,54,8,2023-02-01,2,171.66,0.05,paypal
807,1431,25,15,117,8,2024-04-03,2,57.29,0.05,credit_card
808,570,7,19,99,20,2024-11-06,4,74.1,0.1,credit_card
809,1015,21,1,98,25,2022-02-21,1,41.2,0.15,bank_transfer
810,378,38,14,137,4,2024-01-11,1,171.82,0.15,paypal
811,1920,29,1,87,17,2023-04-16,1,41.74,0.1,cash
812,1774,84,14,15,7,2022-12-01,1,249.56,0.15,bank_transfer
